,default_profile,favourites_count,followers_count,friends_count,location,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
660,True,1172,26,134,True,1550,False,3926,bot,0.3948038716250637,0.29852266938359656,5.153846153846154,5,36,0.1625,False,5,32,6.4
661,False,14811,4652,5605,True,17229,False,3534,bot,4.875212224108659,4.19100169779287,1.2048581255374033,24,157,0.4535439212245296,False,24,134,5.583333333333333
662,False,7477,197166,488,True,7876,True,4100,human,1.9209756097560975,1.823658536585366,0.0024750717669375045,19,118,0.9975310390885082,False,19,100,5.2631578947368425
663,True,71,8834816,699,True,3193,True,3334,human,0.9577084583083383,0.021295740851829635,7.911879545652111e-05,3,20,0.999920887463832,False,3,18,6.0
664,False,3023,132,313,True,4818,False,3241,bot,1.486578216599815,0.9327368096266584,2.371212121212121,27,154,0.2966292134831461,False,27,128,4.7407407407407405
665,True,226,12,0,True,53,False,1479,bot,0.03583502366463827,0.15280594996619337,0.0,3,32,1.0,False,3,30,10.0
666,False,667,405,2224,True,2985,False,4167,human,0.7163426925845933,0.16006719462443006,5.491358024691358,22,131,0.15405096995055154,False,21,110,5.238095238095238
667,False,1630,25,56,True,2656,False,3027,human,0.8774364056821936,0.5384869507763462,2.24,5,32,0.30864197530864196,False,5,28,5.6
668,False,25760,16244,1,True,42,False,2319,human,0.018111254851228976,11.108236308753773,6.156119182467373e-05,7,35,0.9999384425977224,False,8,27,3.375
669,True,114,127,466,True,1793,False,3095,human,0.5793214862681745,0.03683360258481422,3.6692913385826773,1,1,0.21416526138279932,False,1,1,1.0
670,False,8399,1448073,319,True,8174,True,3741,human,2.1849772788024593,2.2451216252338946,0.00022029276148370972,15,85,0.9997797557567288,False,15,71,4.733333333333333
671,True,156,21,186,True,23,False,2647,bot,0.008689081979599547,0.058934642992066494,8.857142857142858,1,1,0.10144927536231885,False,1,1,1.0
672,False,591,62,167,True,864,False,3515,bot,0.24580369843527738,0.16813655761024182,2.693548387096774,15,120,0.27074235807860264,False,15,106,7.066666666666666
673,True,1077,33,111,True,1792,False,3558,human,0.5036537380550872,0.30269814502529513,3.3636363636363638,1,1,0.22916666666666666,False,1,1,1.0
674,False,754,72,340,True,1527,False,4013,human,0.3805133316720658,0.18788935958136058,4.722222222222222,1,1,0.17475728155339806,False,1,1,1.0
675,False,485,138439,29242,True,134898,False,4355,bot,30.975430539609643,0.1113662456946039,0.2112266052196274,15,123,0.8256093415473429,False,15,109,7.266666666666667
676,False,4,1858,2065,True,5303,False,3455,bot,1.534876989869754,0.0011577424023154848,1.1114101184068892,24,157,0.4736171297476421,False,24,134,5.583333333333333
677,False,3593,400,277,True,5844,False,2140,human,2.730841121495327,1.6789719626168225,0.6925,1,1,0.5908419497784343,False,1,1,1.0
678,True,125,83,232,True,1692,False,3380,bot,0.5005917159763313,0.03698224852071006,2.7951807228915664,10,50,0.2634920634920635,False,10,41,4.1
679,False,612,5,0,True,671,False,2381,human,0.2818143637127257,0.25703485930281395,0.0,11,65,1.0,False,9,55,6.111111111111111
680,False,3010,14,501,True,23,False,1478,bot,0.015561569688768605,2.0365358592692826,35.785714285714285,1,10,0.027184466019417475,False,1,10,10.0
681,True,1471,35,0,True,2085,False,2466,bot,0.8454987834549879,0.5965125709651257,0.0,6,37,1.0,False,6,32,5.333333333333333
682,True,287,6,71,True,242,False,3223,human,0.07508532423208192,0.08904747130003103,11.833333333333334,7,34,0.07792207792207792,False,7,28,4.0
683,True,445,18,0,True,90,False,3100,bot,0.02903225806451613,0.1435483870967742,0.0,9,70,1.0,False,9,62,6.888888888888889
684,False,49482,3274,1885,True,22312,False,4307,human,5.180403993498955,11.488739261667053,0.5757483200977398,24,158,0.6346191122310525,False,24,135,5.625
685,True,1327,0,3,True,1880,False,3091,bot,0.6082174053704302,0.42931090262051114,2.303236456121974,1,1,0.0,False,1,1,1.0
686,False,675,183975,189,True,3297,True,3021,human,1.0913604766633564,0.2234359483614697,0.0010273134936812068,28,158,0.9989737407962468,False,28,131,4.678571428571429
687,True,1672,10,71,True,2524,False,3126,bot,0.8074216250799744,0.5348688419705694,7.1,1,1,0.12345679012345678,False,1,1,1.0
688,True,1231,14,0,True,1231,False,1462,bot,0.8419972640218878,0.8419972640218878,0.0,4,19,1.0,False,4,16,4.0
689,False,5,6,0,True,302,False,3980,human,0.07587939698492463,0.001256281407035176,0.0,1,1,1.0,False,1,1,1.0
690,True,26,1,0,True,26,False,2864,bot,0.009078212290502794,0.009078212290502794,0.0,1,1,1.0,False,1,1,1.0
691,False,1200,101,108,True,9657,False,3380,human,2.857100591715976,0.35502958579881655,1.0693069306930694,3,20,0.48325358851674644,False,3,18,6.0
692,False,9074,545356,1818,True,160863,True,4391,human,36.63470735595536,2.066499658392166,0.00333360227081026,25,158,0.9966774737103736,False,25,134,5.36
693,False,316,1652266,313,True,5778,True,3999,human,1.444861215303826,0.07901975493873468,0.00018943680981149525,13,120,0.9998105990696965,False,13,108,8.307692307692308
694,False,1469,463,928,True,1551,False,2258,human,0.6868910540301152,0.6505757307351638,2.0043196544276456,20,141,0.33285406182602445,False,20,122,6.1
695,True,3782,3200383,396,True,29906,True,3828,human,7.812434691745037,0.9879832810867294,0.0001237351904443937,20,138,0.9998762801180587,False,20,119,5.95
696,True,872,30,0,True,46,False,2620,bot,0.017557251908396947,0.332824427480916,0.0,1,1,1.0,False,1,1,1.0
697,False,26801,266,846,True,7999,False,3454,human,2.3158656629994208,7.7594093804284885,3.180451127819549,26,132,0.2392086330935252,False,26,107,4.115384615384615
698,False,15085,46920,550,True,16062,True,4088,human,3.929060665362035,3.690068493150685,0.011722080136402387,14,124,0.9884137349905203,False,13,111,8.538461538461538
699,True,5626,32,203,True,3428,False,3436,bot,0.9976717112922002,1.6373690337601863,6.34375,1,1,0.13617021276595745,False,1,1,1.0
700,False,6459,424,311,True,10197,False,2895,human,3.522279792746114,2.2310880829015542,0.7334905660377359,1,4,0.5768707482993197,False,1,4,4.0
701,True,151,896398,36,True,757,True,3695,human,0.20487144790257103,0.0408660351826793,4.016073217477058e-05,1,1,0.9999598408806448,False,1,1,1.0
702,True,45,0,0,True,103,False,1444,human,0.07132963988919667,0.031163434903047092,2.303236456121974,10,40,0.0,False,10,31,3.1
703,True,2110,1105,470,True,30824,False,3768,human,8.180467091295117,0.5599787685774947,0.4253393665158371,13,122,0.7015873015873015,False,16,107,6.6875
704,True,1004,39,227,True,1459,False,3308,bot,0.4410519951632406,0.30350665054413545,5.82051282051282,1,1,0.14661654135338345,False,1,1,1.0
705,False,250,1673087,708,True,12668,True,4108,human,3.083739045764362,0.06085686465433301,0.0004231698650458703,19,134,0.9995770091319427,False,19,116,6.105263157894737
706,True,168,1,0,True,285,False,1148,human,0.24825783972125434,0.14634146341463414,0.0,27,130,1.0,False,27,104,3.8518518518518516
707,True,107,0,0,True,224,False,1444,human,0.15512465373961218,0.07409972299168975,2.303236456121974,2,13,0.0,False,2,12,6.0
708,True,283,6,0,True,50,False,3127,bot,0.01598976654940838,0.09050207866965142,0.0,8,57,1.0,False,8,50,6.25
709,False,2323,13,43,True,3241,False,2839,bot,1.1415991546319126,0.818245861218739,3.3076923076923075,6,32,0.23214285714285715,False,6,27,4.5
710,False,16978,211,524,True,11805,False,2909,human,4.058095565486421,5.836369886558955,2.4834123222748814,7,57,0.2870748299319728,False,8,50,6.25
711,False,16,921,0,True,427001,False,2392,bot,178.5121237458194,0.006688963210702341,0.0,11,55,1.0,False,11,45,4.090909090909091
712,True,108,0,0,True,272,False,1443,human,0.1884961884961885,0.07484407484407485,2.303236456121974,6,39,0.0,False,6,34,5.666666666666667
713,True,2388,14,87,True,3057,False,1138,bot,2.686291739894552,2.0984182776801408,6.214285714285714,24,117,0.13861386138613863,False,24,94,3.9166666666666665
714,False,3773,155,0,True,10639,False,4138,bot,2.5710488158530693,0.9117931367810537,0.0,6,35,1.0,False,6,30,5.0
715,True,25,0,0,True,552,False,1295,bot,0.42625482625482625,0.019305019305019305,2.303236456121974,10,71,0.0,False,10,62,6.2
716,False,413,259,447,True,6225,False,3779,human,1.6472611802064039,0.10928817147393491,1.725868725868726,4,30,0.3668555240793201,False,4,27,6.75
717,False,9174,552,337,True,3427,False,3534,human,0.9697226938313526,2.595925297113752,0.6105072463768116,22,146,0.6209223847019123,False,22,125,5.681818181818182
718,True,92,8,115,True,27,False,1603,bot,0.01684341859014348,0.05739238927011853,14.375,6,43,0.06504065040650407,False,6,38,6.333333333333333
719,False,28991,2311,852,True,11090,False,3101,human,3.576265720735247,9.34891970332151,0.3686715707485937,21,137,0.730635472652545,False,21,117,5.571428571428571
720,True,57251,1395,2359,True,24528,False,3171,human,7.735099337748345,18.054556922106592,1.6910394265232975,32,157,0.37160362280234416,False,31,126,4.064516129032258
721,True,1677,24,183,True,2517,False,2966,bot,0.8486176668914363,0.5654079568442346,7.625,1,22,0.11594202898550725,False,1,22,22.0
722,True,0,2178483,20,True,48525,False,3147,human,15.419447092469017,0.0,9.180700514991395e-06,13,90,0.9999908193837695,False,13,78,6.0
723,True,68,8,91,True,12,False,1224,bot,0.00980392156862745,0.05555555555555555,11.375,1,1,0.08080808080808081,False,1,1,1.0
724,False,486,4764,3023,True,1705,True,4076,human,0.41830225711481844,0.11923454367026497,0.6345507976490344,15,102,0.611788878900732,False,16,87,5.4375
725,False,2741,194,513,True,4237,False,2828,human,1.4982319660537482,0.9692362093352193,2.6443298969072164,5,24,0.2743988684582744,False,5,20,4.0
726,False,2762,250184,928,True,12104,False,3502,human,3.4563106796116503,0.788692175899486,0.0037092699772967096,1,1,0.9963044378603969,False,1,1,1.0
727,False,3989,1555092,293,True,9100,True,3225,human,2.8217054263565893,1.2368992248062016,0.00018841329001756808,14,106,0.9998116222028629,False,14,93,6.642857142857143
728,True,14,0,0,True,8,False,3600,bot,0.0022222222222222222,0.0038888888888888888,2.303236456121974,1,1,0.0,False,1,1,1.0
729,False,85086,1194,1306,True,128565,False,4012,human,32.045114656031906,21.207876370887337,1.0938023450586265,30,158,0.4776,False,29,129,4.448275862068965
730,True,118,2,0,True,221,False,1118,human,0.19767441860465115,0.10554561717352415,0.0,13,60,1.0,False,9,48,5.333333333333333
731,True,1655,2,0,True,2170,False,1278,bot,1.697965571205008,1.2949921752738653,0.0,1,1,1.0,False,1,1,1.0
732,True,52,0,0,True,238,False,1154,bot,0.20623916811091855,0.045060658578856154,2.303236456121974,1,1,0.0,False,1,1,1.0
733,True,275,46,77,True,2882,False,783,bot,3.680715197956577,0.351213282247765,1.673913043478261,3,29,0.37398373983739835,False,3,27,9.0
734,True,47,0,0,True,922,False,1280,bot,0.7203125,0.03671875,2.303236456121974,17,92,0.0,False,17,76,4.470588235294118
735,True,2464,149311,1540,True,10010,True,2020,human,4.955445544554456,1.2198019801980198,0.010314042501892023,19,158,0.9897912509694997,False,19,140,7.368421052631579
736,True,13122,221,307,True,4864,False,2260,human,2.152212389380531,5.806194690265487,1.3891402714932126,6,26,0.4185606060606061,False,6,21,3.5
737,False,157447,843,2307,True,36079,False,4186,human,8.618967988533205,37.61275680840898,2.736654804270463,18,96,0.26761904761904765,False,18,79,4.388888888888889
738,False,2184,30,59,True,2966,False,4192,bot,0.7075381679389313,0.5209923664122137,1.9666666666666666,5,71,0.33707865168539325,False,5,67,13.4
739,True,175,9294,291,True,1717,False,3194,human,0.5375704445835943,0.05479023168440827,0.03131052291801162,5,21,0.9696400625978091,False,5,17,3.4
740,False,122516,522,1652,True,70459,False,2887,human,24.40561136127468,42.437131970904055,3.164750957854406,16,69,0.24011039558417663,False,16,54,3.375
741,False,2134,404,0,True,7979,False,4134,bot,1.9300919206579583,0.5162070633768747,0.0,3,45,1.0,False,3,43,14.333333333333334
742,True,1275,17,35,True,1858,False,2943,bot,0.6313285762827047,0.4332313965341488,2.0588235294117645,1,1,0.3269230769230769,False,1,1,1.0
743,True,3799,443,19,True,1170,False,1798,bot,0.6507230255839822,2.1129032258064515,0.04288939051918736,1,1,0.9588744588744589,False,1,1,1.0
744,False,2575,43175,498,True,5109,True,3973,human,1.2859300276868866,0.648124842688145,0.01153445280833816,14,89,0.9885970737068669,False,14,76,5.428571428571429
745,True,13013,1135,1035,True,31777,False,2245,human,14.15456570155902,5.796436525612473,0.9118942731277533,3,19,0.5230414746543779,False,4,15,3.75
746,False,0,127,0,True,2011,False,554,bot,3.6299638989169676,0.0,0.0,16,112,1.0,False,16,97,6.0625
747,True,2933,97,202,True,2913,False,3343,bot,0.8713730182470835,0.8773556685611726,2.082474226804124,1,1,0.32441471571906355,False,1,1,1.0
748,False,1252,2942,2348,True,3057,True,4043,human,0.7561216918130101,0.30967103635913923,0.7980965329707682,21,143,0.5561436672967864,False,21,123,5.857142857142857
749,True,3067,256,288,True,3094,False,3082,human,1.0038935756002596,0.9951330304996755,1.125,4,19,0.47058823529411764,False,4,16,4.0
750,True,113,372,433,True,3973,False,3680,human,1.0796195652173912,0.030706521739130434,1.163978494623656,2,13,0.462111801242236,False,2,12,6.0
751,True,84705,3480,3482,True,19085,False,1377,human,13.859840232389251,61.514161220043576,1.0005747126436781,13,108,0.4998563631140477,False,13,96,7.384615384615385
752,True,3474,1160,1269,True,2196,True,3583,human,0.6128942227183924,0.9695785654479486,1.0939655172413794,4,32,0.47756278303828736,False,4,29,7.25
753,False,188,2382,1880,True,361,False,3701,human,0.09754120507970819,0.05079708186976493,0.7892527287993283,10,75,0.5588925387142186,False,10,66,6.6
754,False,33082,425,1065,True,12239,False,4047,human,3.024215468248085,8.174450210032122,2.5058823529411764,11,96,0.28523489932885904,False,11,86,7.818181818181818
755,True,290,6,10,True,499,False,782,bot,0.6381074168797954,0.37084398976982097,1.6666666666666667,1,1,0.375,False,1,1,1.0
756,True,3934,180729,1296,True,27966,True,3255,human,8.591705069124425,1.2086021505376343,0.007170957621632389,13,104,0.9928800988875155,False,13,92,7.076923076923077
757,False,1369,2844,402,True,59326,False,3137,human,18.911699075549887,0.43640420784188716,0.14135021097046413,12,59,0.8761552680221811,False,12,48,4.0
758,True,793,23,365,True,1157,False,1314,bot,0.880517503805175,0.6035007610350076,15.869565217391305,6,30,0.059278350515463915,False,6,25,4.166666666666667
759,False,2205,58,294,True,3454,False,3671,bot,0.9408880414056116,0.6006537728139472,5.068965517241379,19,107,0.16477272727272727,False,19,89,4.684210526315789
760,False,15509,967,0,True,14372,False,2428,human,5.919275123558484,6.387561779242175,0.0,1,1,1.0,False,1,1,1.0
761,False,4253,898,675,True,43742,False,3377,human,12.95291679005034,1.2594018359490673,0.7516703786191536,13,75,0.5708836617927527,False,13,63,4.846153846153846
762,False,27438,51655,5024,True,27498,True,3529,human,7.7920090677245675,7.775007084159818,0.09726067176459201,17,139,0.9113604686038921,False,18,122,6.777777777777778
763,True,4687,7133,125,True,27045,False,4578,human,5.907601572739187,1.0238095238095237,0.017524183373054815,13,91,0.9827776246899973,False,13,79,6.076923076923077
764,False,12345,1201,96,True,38090,False,2842,human,13.402533427163968,4.343771991555243,0.07993338884263114,1,4,0.9259830377794911,False,1,4,4.0
765,False,1655,6776,7200,True,3694,False,1257,human,2.9387430389817024,1.316626889419252,1.062573789846517,16,99,0.48483113909559244,False,16,84,5.25
766,False,2891,540,166,True,2532,False,4324,human,0.5855689176688251,0.6685938945420906,0.3074074074074074,9,77,0.7648725212464589,False,10,68,6.8
767,False,16647,1032495,4502,True,1641,True,3315,human,0.49502262443438916,5.021719457013575,0.004360311672211487,26,160,0.9956586181059347,False,26,135,5.1923076923076925
768,False,97786,18693,19804,True,326061,False,2840,human,114.81021126760564,34.43169014084507,1.0594340127320387,9,96,0.48557030417954644,False,9,88,9.777777777777779
769,True,1233,85,72,True,1896,False,3411,human,0.55584872471416,0.36147757255936674,0.8470588235294118,16,105,0.5414012738853503,False,16,90,5.625
770,True,1292,4053,1984,True,4473,True,3774,human,1.185214626391097,0.34234234234234234,0.48951394029114237,12,124,0.6713599469935398,False,12,113,9.416666666666666
771,True,2562,86,0,True,2484,False,2442,bot,1.0171990171990173,1.049140049140049,0.0,1,1,1.0,False,1,1,1.0
772,True,1754,259,189,True,4326,False,2037,bot,2.1237113402061856,0.8610702012763869,0.7297297297297297,1,1,0.578125,False,1,1,1.0
773,True,3538,17,41,True,3926,False,1751,bot,2.242147344374643,2.020559680182753,2.411764705882353,16,101,0.29310344827586204,False,16,86,5.375
774,False,1903,1658,2285,True,13828,True,3009,human,4.5955466932535725,0.6324360252575606,1.3781664656212305,20,128,0.42049201115901597,False,21,108,5.142857142857143
775,True,2090,20,207,True,2865,False,2869,bot,0.9986057859881492,0.7284768211920529,10.35,1,1,0.0881057268722467,False,1,1,1.0
776,True,216,1782366,113,True,1155,True,2627,human,0.4396650171298059,0.08222306813856109,6.339887542738136e-05,9,57,0.9999366051437352,False,9,49,5.444444444444445
777,True,1242,9,44,True,1978,False,1899,bot,1.0416008425487098,0.6540284360189573,4.888888888888889,1,1,0.16981132075471697,False,1,1,1.0
778,False,7860,890,915,True,19027,False,2746,human,6.928987618353969,2.8623452294246174,1.0280898876404494,11,137,0.4930747922437673,False,18,113,6.277777777777778
779,False,2338,21,73,True,3333,False,3121,bot,1.067926946491509,0.7491188721563602,3.4761904761904763,1,1,0.22340425531914893,False,1,1,1.0
780,False,340,238,503,True,1846,False,4035,human,0.4574969021065675,0.08426270136307311,2.1134453781512605,5,27,0.32118758434547906,False,5,23,4.6
781,False,253,32,93,True,333,False,883,bot,0.37712344280860705,0.2865232163080408,2.90625,14,64,0.256,False,14,51,3.642857142857143
782,True,6857,308,557,True,1158,False,2287,human,0.5063401836466987,2.9982509838216003,1.8084415584415585,1,1,0.3560693641618497,False,1,1,1.0
783,False,924,1249,473,True,3240,True,2910,human,1.1134020618556701,0.31752577319587627,0.3787029623698959,23,160,0.7253193960511034,False,23,138,6.0
784,True,950,66,0,True,1409,False,3367,bot,0.41847341847341846,0.28215028215028215,0.0,1,1,1.0,False,1,1,1.0
785,False,1,1004335,26,True,1501,False,3002,human,0.5,0.00033311125916055963,2.588777648892053e-05,4,43,0.9999741128936707,False,4,40,10.0
786,True,673,66,1226,True,120,False,3036,bot,0.039525691699604744,0.22167325428194992,18.575757575757574,9,59,0.05108359133126935,False,9,51,5.666666666666667
787,False,42361,4235,2016,True,29717,False,3991,human,7.446003507892759,10.61413179654222,0.47603305785123967,20,156,0.6774916013437849,False,20,137,6.85
788,True,4115,350,290,True,3253,False,2572,human,1.2647744945567652,1.599922239502333,0.8285714285714286,1,1,0.546875,False,1,1,1.0
789,False,4551,94,0,True,5289,False,3424,human,1.5446845794392523,1.3291471962616823,0.0,13,76,1.0,False,13,64,4.923076923076923
790,True,403,6,0,True,553,False,3107,bot,0.1779851947215964,0.1297071129707113,0.0,2,10,1.0,False,2,9,4.5
791,True,9136,2444,4086,True,5828,False,1164,bot,5.006872852233677,7.848797250859106,1.6718494271685762,9,64,0.3742725880551302,False,9,56,6.222222222222222
792,False,4267,331,254,True,2666,False,3062,human,0.8706727629000653,1.3935336381450032,0.7673716012084593,18,127,0.5658119658119658,False,18,110,6.111111111111111
793,False,2081,103,375,True,2859,False,2826,bot,1.0116772823779194,0.7363765038924275,3.6407766990291264,13,87,0.21548117154811716,False,13,74,5.6923076923076925
794,False,42851,177,263,True,3843,False,3334,human,1.1526694661067787,12.852729454109179,1.4858757062146892,9,46,0.4022727272727273,False,9,38,4.222222222222222
795,False,476,24,138,True,652,False,2082,bot,0.31316042267050914,0.228626320845341,5.75,2,14,0.14814814814814814,False,2,13,6.5
796,True,2337,54,259,True,2790,False,3763,bot,0.7414297103374967,0.6210470369386129,4.796296296296297,1,1,0.17252396166134185,False,1,1,1.0
797,False,1689,568,767,True,5567,False,3293,human,1.6905557242635894,0.5129061645915578,1.3503521126760563,29,160,0.4254681647940075,False,29,132,4.551724137931035
798,True,12277,319,504,True,12630,False,2886,bot,4.376299376299376,4.253984753984754,1.5799373040752351,1,1,0.38760631834750914,False,1,1,1.0
799,False,9832,291,1638,True,1919,False,4193,human,0.45766754113999525,2.3448604817553065,5.628865979381444,16,117,0.15085536547433903,False,16,102,6.375
800,True,2169,0,9,True,2192,False,2875,bot,0.7624347826086957,0.7544347826086957,2.303236456121974,18,85,0.0,False,18,68,3.7777777777777777
801,False,936,5227,302,True,13352,True,4002,human,3.3363318340829586,0.23388305847076463,0.05777692749186914,12,122,0.9453789111955145,False,12,111,9.25
802,True,588,9,0,True,879,False,2357,bot,0.3729316928298685,0.2494696648281714,0.0,1,1,1.0,False,1,1,1.0
803,True,300,15,309,True,74,False,2379,bot,0.031105506515342583,0.12610340479192939,20.6,6,43,0.046296296296296294,False,6,38,6.333333333333333
804,True,33315,317,360,True,3126,False,1608,human,1.9440298507462686,20.71828358208955,1.135646687697161,10,55,0.46824224519940916,False,10,46,4.6
805,False,2137,88,0,True,4100,False,3298,bot,1.2431776834445118,0.6479684657368102,0.0,16,133,1.0,False,17,116,6.823529411764706
806,True,1230,11,0,True,1230,False,1462,bot,0.841313269493844,0.841313269493844,0.0,6,34,1.0,False,6,29,4.833333333333333
807,True,1296,5,5,True,9317,False,3104,human,3.001610824742268,0.4175257731958763,1.0,1,1,0.5,False,1,1,1.0
808,False,1856,32716,52,True,1078,True,1930,human,0.5585492227979275,0.9616580310880829,0.0015894363614133756,1,1,0.9984130859375,False,1,1,1.0
809,True,22,4,0,True,29,False,3388,bot,0.008559622195985833,0.006493506493506494,0.0,1,1,1.0,False,1,1,1.0
810,False,28,15,67,True,11,False,2997,human,0.003670337003670337,0.009342676009342675,4.466666666666667,1,1,0.18292682926829268,False,1,1,1.0
811,False,1124,2956002,505,True,26459,True,3928,human,6.735997963340123,0.2861507128309572,0.0001708388559953613,18,158,0.9998291903249341,False,18,141,7.833333333333333
812,False,13961,188,177,True,8701,False,3851,human,2.2594131394443,3.6252921319137887,0.9414893617021277,15,89,0.5150684931506849,False,15,75,5.0
813,False,74327,956,1960,True,98479,False,4177,human,23.576490304045965,17.794350011970312,2.0502092050209204,68,145,0.3278463648834019,False,15,78,5.2
814,False,3521,692010,493,True,10478,True,4115,human,2.5462940461725396,0.8556500607533414,0.0007124174506148755,2,29,0.9992880897266871,False,2,28,14.0
815,True,2043,142,181,True,15317,False,2904,human,5.2744490358126725,0.7035123966942148,1.2746478873239437,2,15,0.43962848297213625,False,2,14,7.0
816,False,0,34,1,True,954,False,1259,bot,0.7577442414614773,0.0,0.029411764705882353,15,78,0.9714285714285714,False,14,64,4.571428571428571
817,False,1371,108925,365,True,84913,True,3219,bot,26.37868903386145,0.42590866728797766,0.003350929538673399,17,149,0.9966602616890841,False,17,133,7.823529411764706
818,False,38210,803,1300,True,54435,False,3690,human,14.752032520325203,10.355013550135501,1.6189290161892902,8,55,0.38183547313361865,False,8,48,6.0
819,True,473,0,261,True,8,False,3392,bot,0.0023584905660377358,0.13944575471698112,2.303236456121974,1,1,0.0,False,1,1,1.0
820,False,764,1188709,64,True,7074,True,4173,human,1.6951833213515457,0.18308171579199617,5.383992213401261e-05,20,132,0.9999461629764471,False,20,113,5.65
821,False,34959,23770,13495,True,11549,True,4651,human,2.483121909266824,7.516448075682649,0.5677324358435002,14,100,0.6378639474037301,False,14,87,6.214285714285714
822,False,65621,2049,1261,True,18448,False,3170,human,5.8195583596214515,20.700630914826498,0.6154221571498292,2,30,0.6190332326283988,False,2,29,14.5
823,False,46,55,408,True,423,False,4152,human,0.101878612716763,0.011078998073217727,7.418181818181818,17,80,0.11879049676025918,False,17,64,3.764705882352941
824,False,27219,852,3807,True,27240,False,4026,human,6.76602086438152,6.76080476900149,4.46830985915493,15,104,0.1828718609143593,False,15,90,6.0
825,False,63807,516,535,True,74500,False,4102,human,18.161872257435398,15.555095075572892,1.0368217054263567,17,95,0.49096098953377737,False,18,77,4.277777777777778
826,True,126,297959,923,True,5831,True,4106,human,1.420116902094496,0.030686799805163176,0.003097741635594159,19,146,0.9969118247335069,False,19,128,6.7368421052631575
827,True,394,22,67,True,577,False,1150,bot,0.5017391304347826,0.3426086956521739,3.0454545454545454,1,1,0.24719101123595505,False,1,1,1.0
828,True,18,36,0,True,120,False,3798,human,0.0315955766192733,0.004739336492890996,0.0,7,73,1.0,False,7,67,9.571428571428571
829,True,2,33,38,True,68,False,3612,human,0.018826135105204873,0.0005537098560354374,1.1515151515151516,29,145,0.4647887323943662,False,29,117,4.0344827586206895
830,False,2144,3,3,True,3038,False,3609,bot,0.8417844278193405,0.5940703796065392,1.0,1,1,0.5,False,1,1,1.0
831,True,7486,57,77,True,7667,False,2005,bot,3.823940149625935,3.7336658354114713,1.3508771929824561,1,1,0.4253731343283582,False,1,1,1.0
832,True,532,68,231,True,3966,False,951,human,4.170347003154574,0.5594111461619348,3.3970588235294117,23,82,0.22742474916387959,False,23,60,2.608695652173913
833,True,142,0,0,True,266,False,1118,human,0.23792486583184258,0.12701252236135957,2.303236456121974,2,23,0.0,False,2,22,11.0
834,True,357,51,408,True,89,False,2824,bot,0.03151558073654391,0.12641643059490085,8.0,22,104,0.1111111111111111,False,22,83,3.772727272727273
835,True,2032,522,669,True,5373,False,3730,human,1.4404825737265416,0.5447721179624665,1.2816091954022988,15,91,0.43828715365239296,False,15,77,5.133333333333334
836,False,2311,19,29,True,3228,False,2303,bot,1.4016500217108119,1.003473729917499,1.5263157894736843,5,32,0.3958333333333333,False,5,28,5.6
837,False,13629,670,1271,True,4271,False,3169,human,1.347743767750079,4.300725781003471,1.8970149253731343,19,158,0.3451828954147347,False,19,140,7.368421052631579
838,False,5747,351,842,True,3494,False,4131,human,0.8458000484144275,1.3911885741951102,2.398860398860399,18,109,0.2942162615255658,False,18,92,5.111111111111111
839,True,4984,157,256,True,736,False,2553,human,0.2882882882882883,1.9522130826478652,1.6305732484076434,8,85,0.3801452784503632,False,12,74,6.166666666666667
840,True,11741,1044,2097,True,9011,False,1558,human,5.783697047496791,7.53594351732991,2.0086206896551726,6,45,0.332378223495702,False,6,40,6.666666666666667
841,False,7468,740675,17794,True,10703,True,3253,human,3.2901936673839534,2.2957270212111895,0.02402403213285179,12,144,0.9765395817099973,False,12,130,10.833333333333334
842,True,6047,102,25,True,11279,False,2145,bot,5.258275058275058,2.819114219114219,0.24509803921568626,1,1,0.8031496062992126,False,1,1,1.0
843,True,18300,444,1482,True,19297,False,4196,human,4.598903717826501,4.361296472831268,3.3378378378378377,16,112,0.23052959501557632,False,16,97,6.0625
844,True,1299,5,18,True,1857,False,2641,bot,0.7031427489587277,0.49185914426353655,3.6,3,22,0.21739130434782608,False,3,20,6.666666666666667
845,False,2013,334857,240,True,354661,True,3557,bot,99.70789991565927,0.5659263424233905,0.0007167238552576174,24,146,0.9992837894699147,False,24,123,5.125
846,False,11411,289,936,True,3558,False,3230,human,1.1015479876160992,3.5328173374613003,3.2387543252595155,17,146,0.23591836734693877,False,17,130,7.647058823529412
847,False,72,16,0,True,116,False,2963,human,0.03914951063111711,0.024299696253796826,0.0,1,1,1.0,False,1,1,1.0
848,True,149,0,0,True,291,False,1445,human,0.2013840830449827,0.10311418685121107,2.303236456121974,29,154,0.0,False,29,126,4.344827586206897
849,False,16,13,4,True,0,False,2093,bot,0.0,0.007644529383659818,0.3076923076923077,1,1,0.7647058823529411,False,1,1,1.0
850,False,0,714,747,True,1258100,False,3731,bot,337.20182256767623,0.0,1.046218487394958,1,127,0.4887063655030801,False,2,126,63.0
851,False,9846,2018357,64,True,34666,True,3334,human,10.397720455908818,2.9532093581283743,3.1708959316909746e-05,2,14,0.9999682920461093,False,2,13,6.5
852,True,3409,46,100,True,1071,False,1951,human,0.5489492567913891,1.7473090722706304,2.1739130434782608,20,103,0.3150684931506849,False,20,84,4.2
