,default_profile,favourites_count,followers_count,friends_count,id,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
673,0.0,0.3734887798332972,6.02715120719258e-05,0.05776674183357477,51904755,0.06518970673651021,0.0,76.68094218415416,bot,0.4440894568690096,0.3256328336200541,34.04,1,3,2.853881278538813,False,1,3,1.8348623853211012
674,0.0,0.4794750298086328,1.763602303876138,0.02050006584458235,848822905,0.25960438830986576,100.0,51.284796573875795,human,2.4960110995490807,0.5900104058272633,0.000412836762703616,9,105,99.95873336011566,False,9,97,8.970438328236494
675,0.0,0.003946296541634838,3.069796870056982,0.04548027852937144,28838048,1.4667142872604089,100.0,78.50107066381156,human,9.787193066923447,0.003370245546461242,0.0005261835202462853,17,130,99.94740932032433,False,17,114,5.234754452239612
676,0.0,1.0195538993638007,3.466696831353028,0.0634687469029288,39321874,10.858144744959253,100.0,77.70877944325481,bot,73.10614525139665,0.878552343939762,0.0006502312319621684,11,159,99.93501912939533,False,14,145,8.584534731323723
677,0.0,0.5020252957608319,4.5806349174663604e-05,0.004548027852937144,57152873,0.08748480289764098,0.0,76.31691648822269,bot,0.5984698914116485,0.43953603158933857,3.526315789473684,1,28,22.093023255813954,False,1,28,24.770642201834864
678,0.0,0.005919444812452257,1.9286883863016256e-05,0.006177172158466867,969324483185119232,0.0009379813918922332,0.0,8.843683083511776,human,0.02885682574916759,0.023307436182019976,11.375,17,113,8.080808080808081,False,17,97,4.317323259579061
679,100.0,13.225449102640354,0.0006533431908596756,0.023486830404720174,721683182,0.7020429956239561,0.0,52.59100642398286,human,6.610054347826087,15.937160326086957,1.2767527675276753,25,146,43.92220421393841,False,25,122,3.5596330275229358
680,100.0,11.13391193557389,0.0007497776101747569,0.1905420027342472,806778079074873345,0.11418119635918916,0.0,18.45824411134904,bot,2.3444444444444446,29.258518518518517,9.02572347266881,2,13,9.974342527261065,False,2,12,4.587155963302753
681,100.0,1.908598134529249,0.0033318091873360584,0.04602332663121468,3236435570,0.3144762997355614,100.0,30.278372591006423,human,4.583070452155626,3.5599369085173502,0.4905933429811867,18,142,67.08737864077669,False,18,125,5.453618756371051
682,100.0,0.3388177459317911,3.134118627740142e-05,0.02660935699031881,722003254716944384,0.06331374395272574,0.0,23.468950749464668,bot,1.1079545454545454,0.7588383838383839,30.153846153846153,1,1,3.2098765432098766,False,1,1,0.0
683,0.0,49.71065190000085,0.02942937391447993,0.092657582377003,6300882,1.5876056581923657,100.0,93.08351177730192,human,9.101758014477767,36.474663908996895,0.11182108626198083,14,114,89.9425287356322,False,14,101,5.701179554390564
684,0.0,1.2272982244484347,2.2507263078833737,0.021586162048268832,81007322,0.32609283851207294,0.0,74.4967880085653,human,2.278548021174691,1.0975548273254347,0.0003406249933053264,6,50,99.9659490992573,False,6,45,5.963302752293578
685,0.0,2.8060987194267724,3.0997469898357637,0.05769886082084436,321388777,1.4035809243445856,100.0,61.19914346895074,human,11.627615062761507,2.9751942618051403,0.0006610963466260365,13,89,99.93393404130133,False,13,77,4.516584333098096
686,0.0,55.50719776301362,0.004935031408449284,0.0436474911856505,2246320453,8.710023052696517,0.0,41.777301927194856,human,98.98892988929889,80.73759737597376,0.31411822178798243,5,25,76.09665427509293,False,5,21,2.9357798165137616
687,0.0,0.49131391943353736,3.141818916122451,0.06503001019572811,24382752,0.5143024124159875,100.0,78.95074946466809,human,3.4146107784431137,0.41748502994011977,0.0007351169511216289,3,15,99.9265423048847,False,3,13,3.058103975535168
688,0.0,2.144530292054132,0.001272934334959073,0.009842746845908744,1195120315,0.6680952844789333,0.0,48.17987152034261,human,6.763696128560993,2.778670562454346,0.2746212121212121,3,19,78.45468053491828,False,3,17,4.281345565749236
689,100.0,0.0,0.0008389794480412071,0.0,2283543823,0.06890555609669867,0.0,41.22055674518201,human,0.791545793617903,0.0,0.0,27,160,100.0,False,27,134,3.6357458375807
690,100.0,0.04961058509483796,4.821720965754064e-06,0.0,806363527,0.0009019051845117627,0.0,51.73447537473233,bot,0.008608815426997245,0.06060606060606061,0.0,10,76,100.0,False,10,67,5.229357798165139
691,0.0,0.7641721374551461,0.00490610108265476,0.12001363050735628,23598426,0.33532834760147334,0.0,79.03640256959314,human,2.224216319693707,0.648719789423307,0.8687960687960687,6,57,53.51038653694452,False,6,52,7.033639143730887
692,100.0,0.6953938263009389,0.0004701177941610212,0.013983488622463458,581438790,0.08719619323859722,0.0,54.15417558886509,bot,0.801126947298641,0.8176997016904209,1.0564102564102564,3,26,48.6284289276808,False,3,24,6.422018348623854
693,100.0,0.3754619281041146,2.1697744345893288e-05,0.001968549369181749,771904453700116480,0.04805350823078672,0.0,20.513918629550318,bot,0.921161825726141,0.921161825726141,3.2222222222222223,4,27,23.684210526315788,False,4,24,4.587155963302753
694,0.0,0.5507902458824624,0.007304907263117407,0.0490100911913525,61869915,4.875699427470589,0.0,75.97430406852247,human,33.486124876114964,0.48414271555996036,0.2382838283828383,11,121,80.75692963752665,False,13,109,6.774876499647143
695,100.0,0.008174471407672164,0.0,0.0,875894126855802880,0.0077924607941816295,0.0,14.36830835117773,bot,0.18636755823986195,0.025021570319240724,2.709531735934661,48,134,0.0,False,20,85,2.9816513761467895
696,100.0,0.02311402260100405,0.00012536474510960568,0.0023079544328337745,810761243048951808,0.007720308379420689,0.0,18.222698072805137,human,0.15982076176250934,0.061239731142643763,0.6538461538461539,2,18,60.46511627906976,False,2,17,6.880733944954129
697,100.0,0.6170316521170471,9.161269834932721e-05,0.0,605823380,0.1121609287458828,0.0,53.57601713062098,bot,1.0397993311036788,0.7321070234113712,0.0,1,1,100.0,False,1,1,0.0
698,0.0,15.642555734391694,0.0004894046780240374,0.0079420784894574,302786232,0.502758026054237,0.0,61.86295503211991,human,4.126739709801599,16.432928634883034,0.5763546798029556,25,153,63.4375,False,23,129,4.228161148783407
699,0.0,4.239449999013426,5.899373190739614,0.0021043113946425593,176429522,0.7076708839753095,100.0,67.96573875802997,human,5.356635718186783,4.107045330420536,1.266857894098036e-05,4,12,99.99873315815499,False,4,9,1.1467889908256883
700,100.0,0.21761006643872108,0.00015670593138700708,0.007738435451266185,1014793793353199617,0.04621362165438272,0.0,6.167023554603853,human,1.6507731958762886,0.9948453608247423,1.7538461538461538,2,5,36.312849162011176,False,2,4,0.9174311926605505
701,0.0,0.8605745244007972,1.500690735636949,0.0277633342067357,118757160,0.7594041653589042,100.0,71.41327623126338,human,5.506147004969919,0.7985874967303165,0.0006570587224143775,2,17,99.93433727202672,False,2,16,6.422018348623854
702,100.0,0.06511389293697482,0.27286360031250534,0.020160660780930324,261620277,0.2896197928504172,0.0,63.51177730192718,human,2.324261725535611,0.06687898089171974,0.0026241153550507594,10,65,99.7382752604029,False,9,56,4.791029561671764
703,0.0,0.10570437165093316,7.200762911978085,0.02803485825765732,39325978,0.18669437319393486,100.0,77.70877944325481,human,1.2569832402234637,0.09108574204517852,0.0001382749844147687,1,1,99.98617441329131,False,1,1,0.0
704,100.0,0.6159041388194372,3.375204676027845e-05,0.007331149374883755,545520971,0.10902229870378187,0.0,55.03211991434689,bot,0.9882275997383911,0.7145192936559843,7.714285714285714,1,1,11.475409836065573,False,1,1,0.0
705,100.0,0.015221429517734376,3.841264991996184,0.005362600005702005,320603385,0.4798496343676382,100.0,61.241970021413266,human,3.9728195937873356,0.016129032258064516,4.958209822652994e-05,15,127,99.9950420360036,False,17,111,5.072854830005397
